CodOrgSuperior;OrgSuperior;OrgSubordinado;UnidadeGestora;Data;Favorecido;Valor
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4 GRUPO DE ARTILHARIA ANTIAEREA;23/11/2017;MARIA EDUARDINA DO AMPARO & CIA LTDA - ME [RECANTO HOTEL E RESTAURANTE];12000
25000;MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/DF;22/09/2017;LSG SKY CHEFS;5787.46
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;06/07/2017;LEILA MARIA DE PAULA - ME [RESTAURANTE CASARAO];4000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;20/11/2017;RESTAURANTE MIGUELINHO LTDA - ME [RESTAURANTE MIGUELINHO];4000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;22/11/2017;RESTAURANTE MIGUELINHO LTDA - ME [RESTAURANTE MIGUELINHO];3759
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;20/11/2017;DANUSA DUTRA & CIA LTDA - ME [PAO DE MEL & CIA];3700
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;20/09/2017;CHURRASCARIA FOGO DE CHAO LTDA. [FOGO DE CHAO];3625.6
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;10/03/2017;CHURRASCARIA FOGO DE CHAO LTDA. [FOGO DE CHAO];3448.5
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;13/02/2017;COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA [COCO BAMBU FRUTOS DO MAR];3327
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;03/10/2017;COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA [COCO BAMBU FRUTOS DO MAR];3165.8
25000;MINISTERIO DA FAZENDA;MINISTERIO DA FAZENDA;SUPERINTEND�NCIA DE ADMINISTRA��O DO MF/DF;24/04/2017;AIR CULINAIRE;3029.62
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;06/07/2017;LEILA MARIA DE PAULA - ME [RESTAURANTE CASARAO];3000
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;07/06/2017;CHURRASCARIA FOGO DE CHAO LTDA. [FOGO DE CHAO];2992
24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;AGENCIA ESPACIAL BRASILEIRA - AEB;AGENCIA ESPACIAL BRASILEIRA/AEB;23/10/2017;V. ONGARATTO - EPP [CHURRASCARIA AQUARIUS];2814.2
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;07/07/2017;IVONE DOS REIS DA SILVA & CIA LTDA - ME [ADEGA];2500
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;15/08/2017;COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA [COCO BAMBU FRUTOS DO MAR];2406.58
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO BRIGADA INFANTARIA PARAQUEDISTA;25/07/2017;BAR E RESTAURANTE SETE E MEIA LTDA - ME;2262.7
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;06/03/2017;CHURRASCARIA FOGO DE CHAO LTDA. [FOGO DE CHAO];2200
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;19/11/2017;RESTAURANTE E LANCHONETE LAZAROTTO LTDA - EPP;2169.2
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS;16/08/2017;CHURRASCARIA VIA LORENA LTDA - EPP;2160
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;05/10/2017;SB CHURRASCARIA LTDA - EPP;2145
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;18/10/2017;COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA [COCO BAMBU FRUTOS DO MAR];2124.65
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;15/03/2017;M. J. SILVA PINTO & CIA LTDA - ME [CACAU SHOW];2118
40000;MINISTERIO DO TRABALHO;MINISTERIO DO TRABALHO;SUPERINT REG DO TRAB E EMPREGO/MTPS/ES;23/05/2017;RISTORANTE E PARADA DI LUCA LTDA - ME;2000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA;18/11/2017;NEUDA MOREIRA NEVES - ME [RESTAURANTE KOMA BEM];2000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA;20/11/2017;NEUDA MOREIRA NEVES - ME [RESTAURANTE KOMA BEM];2000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA;22/11/2017;NEUDA MOREIRA NEVES - ME [RESTAURANTE KOMA BEM];2000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO DA 4A BDA DE INFANTARIA LEVE MONTANHA;23/11/2017;NEUDA MOREIRA NEVES - ME [RESTAURANTE KOMA BEM];2000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;22/11/2017;PADARIA PROGRESSO;2000
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;27/09/2017;ESTANCIA GRILL LTDA - ME;1891
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;30 BATALHAO DE INFANTARIA MECANIZADO;07/12/2017;ADILSON APARECIDO PIZZETTI [PANIFICADORA ART PAO];1850.32
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO BRIGADA INFANTARIA PARAQUEDISTA;26/07/2017;CHURRASCARIA FOGO DE CHAO RJ LTDA;1818.74
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;ESCOLA DE ARTILHARIA DE COSTA E ANTIAEREA;02/10/2017;PIMENTA VERDE ALIMENTOS LTDA.;1806
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;28/09/2017;CHURRASCARIA FOGO DE CHAO LTDA. [FOGO DE CHAO];1800
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;10/09/2017;COMERCIO DE ALIMENTOS PIQUIRI LTDA - EPP [RESTAURANTE PAPAGAIO];1760
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;04/11/2017;RESTAURANTE ARCO-IRIS DE ROSEIRA LTDA;1755
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;28/09/2017;RESTAURANTE E CHURRASCARIA 47 LTDA - EPP [RESTAURANTE ZANDONA];1748
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;15/09/2017;COMERCIO DE ALIMENTOS PIQUIRI LTDA - EPP [RESTAURANTE PAPAGAIO];1628
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;36 BATALHAO DE INFANTARIA MOTORIZADO;04/11/2017;LETICIA DUARTE CASTRO - EPP [LANCHONETE E RESTAURANTE ELDORADO];1615.15
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;23/08/2017;SUPER MERCADO ZONA SUL S A;1600
26000;MINISTERIO DA EDUCACAO;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;02/09/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA;1599
24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;AGENCIA ESPACIAL BRASILEIRA - AEB;AGENCIA ESPACIAL BRASILEIRA/AEB;08/05/2017;CHURRASCARIA POTENCIA GRILL LTDA [CHURRASCARIA POTENCIA GRILL];1575
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;07/07/2017;EMILIO C. R. PAROLINI & CIA LTDA [PADARIA PAO NOSSO];1522.56
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;03/11/2017;RESTAURANTE CHAPADAO LTDA - EPP [RESTAURANTE CHAPADAO LTDA EPP];1517.1
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;16/11/2017;RESTAURANTE CHAPADAO LTDA - EPP [RESTAURANTE CHAPADAO LTDA EPP];1517.1
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;30/10/2017;RESTAURANTE E CHURRASCARIA 477 LTDA - ME;1517
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE ADMINISTRATIVA DO C COM G EX;25/09/2017;RODOSNACK SILVIO'S LANCHONETE E RESTAURANTE LTDA;1482.63
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;06/11/2017;RESTAURANTE ARITANA LTDA;1460
26000;MINISTERIO DA EDUCACAO;EMPRESA BRASIL.DE SERV.HOSPITALARES - EBSERH;EBSERH HUPI;12/09/2017;EXPANDIR DISTRIBUIDORA DE ALIMENTOS E MATERIAIS ODONTOLOGICOS EIRELI - ME [EXPANDIR DISTRIBUIDORA DE PAPELARIA DO NORDESTE];1430
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE NO ACRE;26/09/2017;SUPERMERCADO PAGUE POUCO LTDA [SUPERMERCADO PAGUE POUCO];1404.39
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;29/09/2017;COMERCIO DE ALIMENTOS PIQUIRI LTDA - EPP [RESTAURANTE PAPAGAIO];1380
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;10/10/2017;SUPER MERCADO ZONA SUL S A;1299.37
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;07/07/2017;IVONE DOS REIS DA SILVA & CIA LTDA - ME [ADEGA];1265
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;36 BATALHAO DE INFANTARIA MOTORIZADO;01/07/2017;MARCA & MARCA LTDA - ME [TCHE RESTAURANTE];1230
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;23/03/2017;PEIXARIA MARTINHO DA ILHA LTDA - EPP [PEIXARIA MARTINHO];1226.03
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;31/10/2017;RODOSNACK CLUBE DOS 500 LANCHONETE E RESTAURANTE LTDA. [RODOSNACK CLUBE DOS 500];1225.9
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COMANDO BRIGADA INFANTARIA PARAQUEDISTA;24/07/2017;TERRA BRASILI COMERCIO DE ALIMENTOS LTDA - ME;1195.7
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;04/10/2017;ESTANCIA GRILL LTDA - ME;1190
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;01/11/2017;BDD RESTAURANTE E CHURRASCARIA EIRELI;1170
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;18/11/2017;BDD RESTAURANTE E CHURRASCARIA EIRELI;1170
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;17/08/2017;SB CHURRASCARIA EIRELI - EPP;1144
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;36 BATALHAO DE INFANTARIA MOTORIZADO;04/07/2017;MARCA & MARCA LTDA - ME [TCHE RESTAURANTE];1140
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;36 BATALHAO DE INFANTARIA MOTORIZADO;06/07/2017;MARCA & MARCA LTDA - ME [TCHE RESTAURANTE];1140
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;15/11/2017;PELOSO E RABELO CHURRASCARIA LTDA - EPP [GRILL SUL];1140
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;ESCOLA DE ARTILHARIA DE COSTA E ANTIAEREA;06/10/2017;RESTAURANTE E LANCHONETE LAZAROTTO LTDA - EPP;1128.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;29/01/2017;JASPER WHITES SUMMER SHAC;1128.4
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;3 GRUPO DE ARTILHARIA DE CAMPANHA/AP;20/08/2017;VALMIR VERUS RESTAURANTE E LANCHONETE - ME;1118
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;19/10/2017;TIAGO BAZI - CHURRASCARIA - ME [LADO'S PAMPAS CHURRASCARIA];1096
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;5 BATALHAO LOGISTICO;09/10/2017;TIAGO BAZI - CHURRASCARIA - ME [LADO'S PAMPAS CHURRASCARIA];1096
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;30 BATALHAO DE INFANTARIA MECANIZADO;24/11/2017;JOSIEL D. MOLLER - ME [PADARIA E CONFEITARIA MULTIPLICAO DOS PAES];1080
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;13/09/2017;ESTANCIA GRILL LTDA - ME;1075
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;36 BATALHAO DE INFANTARIA MOTORIZADO;13/11/2017;LETICIA DUARTE CASTRO - EPP [LANCHONETE E RESTAURANTE ELDORADO];1065.33
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;17/11/2017;DIJACI GURGEL DE FREITAS - ME [RESTAURANTE E LANCHONETE GARROTE];1054.24
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;23/10/2017;MACEDO & SOUZA LTDA [DECIO CHURRASCARIA BURITI];1049.1
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;ESTABELECIMENTO CENTRAL DE TRANSPORTE;18/03/2017;RESTAURANTE ZANELLA;1043.7
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;10 BATALHAO LOGISTICO;07/12/2017;NICOLETTI & NICOLETTI LTDA [CHURRASCARIA BOI NA BRASA];1034
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;07/08/2017;SUPERMERCADOS SEROPEDICA LTDA;1027.82
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;13/10/2017;ESTANCIA GRILL LTDA - ME;1017
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;11/05/2017;RESTAURANTE REAL PEIXADAS LTDA - EPP [CHURRASCARIA CRUZEIRO DO SUL];1011.12
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;COLEGIO MILITAR DE SANTA MARIA;13/07/2017;MILLER FAST FOOD ALIMENTOS LTDA;1008.56
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;14/09/2017;CLACEL RESTAURANTE NOSSA SENHORA APARECIDA LTDA - ME [RESTAURANTE NOSSA SENHORA APARECIDA];1007
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;14 GRUPO DE ARTILHARIA DE CAMPANHA;30/06/2017;LEILA MARIA DE PAULA - ME [RESTAURANTE CASARAO];1000
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM TOCANTINS;01/09/2017;SALGADINHO'S COM VAREJISTA DE BOLOS DOCES E SALGADOS LT - EPP [KAZARA];1000
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM TOCANTINS;01/09/2017;SALGADINHO'S COM VAREJISTA DE BOLOS DOCES E SALGADOS LT - EPP [KAZARA];1000
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;26/10/2017;SUPERMERCADOS SEROPEDICA LTDA;966.67
36000;MINISTERIO DA SAUDE;FUNDO NACIONAL DE SAUDE;DISTRITO SANIT.ESP.INDIGENA - TOCANTINS;25/05/2017;GELO BOM INDUSTRIA E COMERCIO DE GELO EIRELI - EPP [ADEGAO GELO BOM];958
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;20/02/2017;SUPERMERCADOS SEROPEDICA LTDA;947.04
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;05/11/2017;JEIZI ANDRIEZI GEORGIO RESTAURANTE - ME;946.2
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;21/10/2017;COMERCIO DE ALIMENTOS PIQUIRI LTDA - EPP [RESTAURANTE PAPAGAIO];945
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;28/09/2017;SUPERMERCADO TATA S/A [BIG BOX SUPERMERCADOS];939.66
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;10 REGIMENTO DE CAVALARIA MECANIZADO;28/06/2017;CHURRASCARIA E LANCHONETE AUXILIADORA LTDA - EPP [CHURRASCARIA TALISMA];939.6
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;1 REGIMENTO DE CAVALARIA DE GUARDA;27/11/2017;MACEDO & SOUZA LTDA [DECIO CHURRASCARIA BURITI];931
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;15 BATALHAO LOGISTICO;21/08/2017;FAUSTINA TEIXEIRA SANTOS - LANCHONETE - ME [CHURRASCARIA PICA-PAU];924
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;28/11/2017;COMERCIO DE ALIMENTOS PIQUIRI LTDA [RESTAURANTE PAPAGAIO];915.6
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4 BATALHAO LOGISTICO;10/03/2017;COMERCIO DE ALIMENTOS PIQUIRI LTDA - EPP [RESTAURANTE PAPAGAIO];913.5
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;17/10/2017;SUPERMERCADOS SEROPEDICA LTDA;911.72
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;26/10/2017;DIJACI GURGEL DE FREITAS - ME [RESTAURANTE E LANCHONETE GARROTE];906.5
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;ACADEMIA MILITAR DAS AGULHAS NEGRAS;07/05/2017;AUTO POSTO E RESTAURANTE CASTELO LTDA [POSTO E RESTAURANTE CASTELO];905
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;25/01/2017;PREMIER CAFE;902.37
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM TOCANTINS;01/09/2017;SALGADINHO'S COM VAREJISTA DE BOLOS DOCES E SALGADOS LT - EPP [KAZARA];900
20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA;UNIDADE ESTADUAL DO IBGE EM TOCANTINS;01/09/2017;SALGADINHO'S COM VAREJISTA DE BOLOS DOCES E SALGADOS LT - EPP [KAZARA];900
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;02/11/2017;NEIVA CASARIL E CIA LTDA - ME [GUAPO CHURRASCARIA];897
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;1 BATALHAO DE COMUNICACOES;17/11/2017;NEIVA CASARIL E CIA LTDA - ME [GUAPO CHURRASCARIA];897
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;28/01/2017;WAGAMAMA, INC.;890.57
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;2 BATERIA DE ARTILHARIA ANTIAEREA;11/08/2017;RODOSNACK PETROPEN LANCHONETE E RESTAURANTE LTDA;888.3
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;23/08/2017;PEIXARIA MARTINHO DA ILHA LTDA - EPP [PEIXARIA MARTINHO];882
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;09/09/2017;KEITI VILANOVA GALLEASSI - ME [RESTAURANTE E CHURRASCARIA GALLEASSI];880
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;3 REGIMENTO DE CAVALARIA DE GUARDA;17/05/2017;BATOVI COMERCIAL DE REFEICOES LTDA - EPP [PARADA DE BOM GOSTO];875
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;23/10/2017;ROSINI & ROSINI RESTAURANTE E LANCHONETE LTDA - EPP [RESTAURANTE E CHURRASCARIA ROSINI];875
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;11/10/2017;VANUZA BROCK - EPP [RESTAURANTE CATARINAO];864
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;12/10/2017;LETICIA DUARTE CASTRO - EPP [LANCHONETE E RESTAURANTE ELDORADO];858
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;30/06/2017;SUPERMERCADOS SEROPEDICA LTDA;840.81
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;COLEGIO MILITAR DE SANTA MARIA;14/07/2017;TARUMA POINT ALIMENTOS LTDA - EPP;837.4
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;02/10/2017;NIAD RESTAURANTES LTDA;833.46
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;21/10/2017;LEONICE GRISOTTI - ME [CHURRASCARIA QUERENCIA];832
52000;MINISTERIO DA DEFESA;FUNDO DO EXERCITO;CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH;08/07/2017;JL MESQUITA RESTAURANTE E PIZZARIA - EPP;829.4
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;09/10/2017;JEIZI ANDRIEZI GEORGIO RESTAURANTE - ME;828
52000;MINISTERIO DA DEFESA;MINISTERIO DA DEFESA;DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD;09/06/2017;CARREFOUR COMERCIO E INDUSTRIA LTDA [CARREFOUR];821.78
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;6 GRUPO DE MISSEIS E FOGUETES;16/11/2017;BORGES MELO RESTAURANTE E CHURRASCARIA LTDA - ME [RESTAURANTE TRANSAMERICA];817
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;15 BATALHAO LOGISTICO;07/12/2017;RESTAURANTE AMIZADE LTDA. [BAR LANCHONETE AMIZADE];816
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4 BATALHAO LOGISTICO;07/03/2017;ESTANCIA GRILL LTDA - ME;812
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;COLEGIO  MILITAR DE BRASILIA;27/01/2017;CHEESECAKE BOSTON;811.76
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;5 BATALHAO LOGISTICO;27/11/2017;TIAGO BAZI - CHURRASCARIA [LADO'S PAMPAS CHURRASCARIA];809
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;BASE DE AVIACAO DE TAUBATE;04/10/2017;CHURRASCARIA TROPEIRO LTDA - EPP;804.48
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;4 BATALHAO LOGISTICO;06/03/2017;RESTAURANTE E CHURRASCARIA SANTO ANTONIO LTDA - EPP;800.24
52000;MINISTERIO DA DEFESA;COMANDO DO EXERCITO;15 BATALHAO LOGISTICO;07/08/2017;BRASATCHE RESTAURANTE LTDA - EPP;800
40000;MINISTERIO DO TRABALHO;FUNDO DE AMPARO AO TRABALHADOR;SUPERINT REG DO TRAB E EMPREGO/PI;24/07/2017;ADEILSON MOURA BARBOSA - EPP [SUPERMERCADO BARBOSA];800
26000;MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL FLUMINENSE;UNIVERSIDADE FEDERAL FLUMINENSE;02/05/2017;PADARIA E CONF MADRIGAL LTDA - EPP [PADARIA E CONF MADRIGAL];800
32000;MINISTERIO DE MINAS E ENERGIA;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;27/04/2017;GOMES VALADARES & DAL SANTOS DE SOUZA LTDA - ME [HOTEL E RESTAURANTE AMAZONAS];800
